orderId,itemId,quantity,price
xfWjjQ1FXqTHJJb1ynbbYW,929,Socks,1,27.66
n3cB6xRL3tRtBq4JtW5RnW,679,Curtain,1,82.51
hEVYfCojXjHgg84EskV9Mo,866,Socks,1,63.36
qkYrxSCTjMdU4d3CKZmsyN,450,Paper,1,10.45
nJP42FVLYQpbtCEXR877jB,635,Tompouce,1,50.09
7EvhhkfFLJe8pmUdA56WrS,246,Towel,1,8.15
weLRrDZnvwWtcPsak5ZQJk,101,Tompouce,1,69.56
cVsM9i5R9SSwDnPVb2CaNu,208,Towel,1,79.54
hXw4ex4iqyEnPQmjG2xwWD,809,Paper,1,1.4
viULyxWSnFq7mUKbkTjwHD,450,Pen,1,60.61
61Fp2UjftZmdHXEy2ExMXS,452,Pen,1,27.15
xvQkkafX7f8BusCjWtMwXu,218,Pen,1,67.12
7GCq1LNPZesPbhs2dxEAWd,258,Pen,1,28.78
qDJBvekJCVYX7vesfuDbta,380,Socks,1,55.19
kpwCyvjKKRNuLNmZJHv9kK,696,Tompouce,1,59.8
be9UXmjLoPh9Bw23sWs7eK,232,Book,1,55.59
uY8GtjjBrvw6uEQfbnrDnB,703,Shirt,1,62.27
6W9GzMi23mw3npGtiKnsZ2,413,Towel,1,67.93
38vy6bxMfk55UMQ3CuXFJF,280,Pen,1,55.62
qBrN2g2UDFQc5jb1drg2NJ,193,Curtain,1,62.2
hwnJjkHxTYyQhi8mbfobWE,299,Tompouce,1,24.21
gaM2dsoSPEwWb2MwnqK8vx,358,Pen,1,67.1
jgvCpKksVq88mo1bi8S8DG,667,Towel,1,49.06
teu2SD1FMjoVP6e5gDiAyR,984,Curtain,1,52.6
itT4qyHx8MaQktMaQBszVv,590,Tompouce,1,32.89
dt5R4D556SnEUi5La8xyXe,921,Pen,1,81.2
9pEQ7BuQwV9fiqJp1PKqRi,187,Pen,1,74.38
quZHSPV3d1Zr7rJWtYNCNq,204,Bread,1,31.93
oSAJRPPXd788ANHyErkUnt,709,Shirt,1,48.54
f5CaBnFj3zncp32tZ7GAYJ,149,Curtain,1,76.12
pkTJPP6fxx5rEathaJqJuD,500,Shirt,1,47.99
sZXgFPdXgSHjodtW31pWoU,870,Bread,1,74.51
ar1Haz3rujmE92FWoNNaDq,983,Book,1,23.9
uSLPtm8BhXfWpSESY2t3w9,410,Curtain,1,25.35
4cZysrXJePB3PqVkMYRz7L,782,Paper,1,20.08
hfhfJsD1ByB3obE979DAHJ,872,Pen,1,6.81
7kAJJSXv2wVxFdBhPAB4qX,889,Curtain,1,75.92
r8xYB1JGnsYC3siLSiLw83,212,Paper,1,28.49
fVrECmQx76LixgXXuu8PeL,194,Towel,1,7.07
jU5kGgY9V8JF3k6Dd9Zr7k,617,Towel,1,79.96
9DUYQr3XWACavMRhjGbJV4,120,Pen,1,57.45
rwVZTT4GgRzJC7dAk4SVwA,315,Pen,1,77.94
tAidU2izp8viigTpRAiWXi,454,Socks,1,80.1
c4mtMDXTNKMPMu56e3RBkQ,836,Curtain,1,53.4
dtCtKxFDcGjXiwxosP4diE,719,Pen,1,41.48
eehpHzUUDKGaBLkMKUrWbx,863,Curtain,1,74.61
bqwM43akh4Eq9uJmCEjfLP,402,Socks,1,25.75
8jLBuGcbMZpFAC23SmUuyG,570,Tompouce,1,80.95
wyUD4zU8hetZwjLYEdBGYP,239,Shirt,1,46.95
16XQXWQz54Msvu8nxLXgUB,129,Tompouce,1,57.81
1CsUaRfwuR8KD9weMd2zZL,742,Book,1,41.16
t8huJPhDcmP5sXADAoABG7,576,Tompouce,1,46.89
mKShUqytMCgMiUSTiqEw9F,646,Shirt,1,49.42
tJWaT93UqHtZqG6TGKtMBB,758,Paper,1,23.47
i7cRVesTwmVLccJj7HFQ8A,951,Socks,1,58.23
acgVtX2EdKtoTyQzEKHaxL,531,Book,1,32.16
1rDFYc6rbSPxEqBSTC5Efr,718,Bread,1,21.71
qkgAGj3FWTzWw8y44UkEoH,264,Paper,1,10.42
qEK2XUiz7U5yF9HXPtxkc3,858,Curtain,1,64.1
pGFGvzd1evzrf5MCkA3LJ4,312,Socks,1,31.8
oEXpEudVT1gEzcHYLRWcRa,260,Bread,1,66.98
sm4vfA8iiuHSLDsbn8ZgaF,450,Socks,1,2.51
wQ9kHPEo4HaNVztVVEeJr8,130,Tompouce,1,7.89
9AregmaBaDCCzduXvCbjJu,915,Curtain,1,78.02
85jgf1bymx2vwAvPSR33tL,227,Socks,1,22.65
rNWFmrCdpbJHUihBgAEFE9,590,Towel,1,54.3
oeZn18Qev2fvUh17s5QF9d,264,Socks,1,31.27
braJAWhoSj9Fi8TbiDoLru,757,Shirt,1,76.6
cATYDKfmMTHEdWreDkbsAA,781,Socks,1,81.49
rJa8bwET2EMH4qMKPSpPpR,777,Curtain,1,48.91
mECw3HZmzmgRbqCEeGT5Yd,827,Bread,1,32.87
bbnhY3TvG3fFokiwQ63GAy,900,Bread,1,66.33
6y9KrNk4TYmrRc4nRSUU9G,882,Socks,1,50.03
uBY48Kk5XgKMHhgnb9YJqa,185,Shirt,1,40.63
4qjyQpcbGr1KoSpndgTq67,706,Book,1,57.71
rPKYGk5Nm9EgB1SEe6yEft,321,Tompouce,1,41.21
mwvV4TyTKfe731wsNc28gj,899,Paper,1,70.3
oBewG9vBCEtrLtTABcPD5M,535,Towel,1,37.05
nhnaTLUJDxkkUbMxPDZXcZ,410,Shirt,1,38.28
4P1RqSipRw33HCBuAF9Svh,553,Pen,1,81.23
fCXoEwzUBGTGz9JLyTQcNn,778,Paper,1,34.74
pLsduQPm8ADi7CegVgWRNU,602,Pen,1,63.77
5wRSZ3wJnmY7YbBtKUzk47,519,Shirt,1,45.46
v9vAg13jsJP5JjBt1MywKC,666,Curtain,1,14.41
g9fjrkYDCkRz2kNarvBTdp,801,Tompouce,1,21.29
5pVqqdVyFpRbbBjk4vpsb7,209,Curtain,1,6.6
8JCo6SJcGzHfuQDvBhvamY,302,Book,1,48.16
6bfzgjbuJZEnRXCs5PP5bv,838,Pen,1,14.75
tnaRmDbMBBXaDSQHvEieR5,429,Bread,1,4.88
2TyYieiMb43EtT324BFcWk,688,Book,1,10.47
dqy2VnTVuYJB2VC7ujV6W5,215,Socks,1,23.6
iNYh6Sa3XLwqmVy9pWrqSz,683,Pen,1,16.06
nGM8Bqx3kP2DeSeT4Hf3sU,333,Shirt,1,56.5
mkpAhMQazopmgJ1RRu7yxH,139,Paper,1,60.76
pbY8SrGQvPev6aRKP8zEA8,161,Shirt,1,24.89
bWR5JUhqvFntLXTR9LeoH1,831,Bread,1,48.7
k2Me9oSmeigeGuZFMCU7sC,360,Socks,1,34.07
kSMdUDLaQsCtgbuQ72A6Hw,821,Socks,1,15.68
397Si81YaULKKrwEEowtGs,729,Paper,1,57.12
mNon9gfyNf9SJc32hH13nz,991,Shirt,1,17.63
aG1xupX2qeTXbgQ8TFxT34,868,Tompouce,1,65.57
rGsqpnQkmj7qHCSrMzexfv,791,Bread,1,78.1
6JtreBoXkGFE5qdeAaaJvy,414,Book,1,31.97
ggyyE3kXa54KwsE5oT1T4M,437,Book,1,18.87
ed7PP74FN3HLMWMBvsRNk1,878,Shirt,1,35.12
iJ4uJeesf19sj8L7fNwe3X,144,Towel,1,22.78
1GkikGqMqHXPDMj3brNZRB,268,Socks,1,15.29
wSWYMZCAcHWKRJLi43HhYn,700,Tompouce,1,28.71
c7eGc3V3L8pWyALpZVmBx5,316,Towel,1,3.46
gjwcYQNZuacgcCsHwEnmKq,994,Pen,1,8.04
9qq21ea5QdgRF96uhWgZnx,316,Tompouce,1,59.62
3So7ogCkohtvkeZbHxhTeg,209,Socks,1,59.23
qtPJG6AxVbt3kdThR1nnr2,542,Socks,1,61.83
8rnanEKHc3Y6i9RZgyrwCm,666,Tompouce,1,82.15
mdGiVGCJtWewkyKfanhfXg,620,Paper,1,2.18
mfoQjk5FWqiz5ubvg1AhN6,777,Pen,1,51.75
eEshGAwuEZArpM3ngXd6Yb,460,Towel,1,16.08
93L3Q3W2WRG5gSrKUztVRu,248,Curtain,1,27.98
8qTdCYm3ZxnC1uSjj7h3Gx,675,Curtain,1,73.95
fTsK1cRhgqDJdSxCmvUsdV,392,Tompouce,1,21.19
3QPxjp6RTJr3vtBMmCowyg,855,Paper,1,82.33
ciL9EzyFL5ttjrrkd83acy,751,Shirt,1,9.24
52k3bACZE8MsaYRyterxRu,368,Tompouce,1,66.41
5uBLpnF7Ax9X2vrH3Qd2Lh,591,Bread,1,18.66
6jbo4anwyGA47HXLu9UHDg,899,Towel,1,9.75
qoKhSywxFzp2YxtozPDZmB,592,Shirt,1,60.44
iHGExwNgihEmxiaTHuvjbt,461,Book,1,72.78
qj67ZqrbBM8EUa8qsVRjNA,625,Towel,1,2.83
9g5U8bbdcK7xrFdvtkgJjP,335,Socks,1,5.67
7vpu4BmZz5rih4TguW283G,580,Paper,1,61.23
nYCeqmeu1hYGE5EBzyfhhF,161,Socks,1,3.02
ubAwiHPe9ZkDBhxRVXvqjZ,536,Paper,1,5.33
9TMg7imtwC4jJYUkokzmmT,903,Book,1,30.28
hmu7Be6yhkNmJSEE7wc3GF,719,Tompouce,1,64.42
3YMuJmosDSk8waB6u7KvLp,648,Socks,1,8.48
3d3FVmcsp62cPCxLGSkg6f,750,Towel,1,78.53
k3eu1Qn5aaeZypZ9j1yy8p,100,Shirt,1,34.21
bqMMQ7W4eKXwrpSGg1uKF7,155,Book,1,73.34
tK7uFhBrmUXmYB83dX66TV,144,Towel,1,54.64
fjTiZdTKYMZhNqgRhxjdxh,872,Paper,1,71.1
8V6BS2vT3yTdmtTdTysnbb,543,Tompouce,1,62.6
gGdpxWMmoPXv1Tgh2itSGW,390,Paper,1,18.55
wGnSNt8Z7pFjcHDwk1BjgH,929,Shirt,1,51.95
qSTi3c6SQnSb9BLH5a11sw,327,Towel,1,21.19
eaTro84cpN12fR3wLLgKXJ,338,Pen,1,10.73
rG3Z6B1chYUNadn3y3RmiX,379,Book,1,30.48
3GryuxHk3Pnt4EsNvcwfax,907,Book,1,13.09
a3u6tfNju5mvgoJsTi2DUZ,316,Pen,1,52.02
aBE7KBMxVVMXViWUXSpksj,990,Paper,1,79.65
fMf3bAnQcFSSPVLqW73Biv,936,Paper,1,67.81
nff5TnccA42XaZm2eGKfXm,552,Shirt,1,16.58
uxgL1xTAJ6SQ311ppxvXp4,889,Bread,1,73.65
oh1gvuz3Sf1xuZWo5gHtCD,370,Tompouce,1,67.7
r9oA5xKSg29QXr7p5Lvpsc,843,Bread,1,40.89
eBJMXcaDKsKkgnUEVhzBRd,528,Paper,1,65.29
pAZaTtqMQpr9b5FGHnzDKA,516,Pen,1,29.24
dZXrLAHaZ8t4t8ZdU2s7Cj,356,Paper,1,62.7
34tNKx9rCfXV6DLyc9ggSw,759,Bread,1,3.19
qwoUo2XkVYAKr329EmaBBH,371,Shirt,1,79.43
ajQ8F6W6yYrWerVJRE9Yg7,505,Bread,1,70.76
rzeLqZgpVNTtNaBDH2hqNE,590,Paper,1,8.33
izjzE7iZCrTsoA4NFS3pCh,464,Book,1,10.05
qa1iRZmmXpFudFZnwgSC18,739,Socks,1,22.36
oC345PXqij3osLiVbF1CXd,753,Tompouce,1,66.29
mZSASDVoLq7M3GzAAk5eXj,354,Bread,1,76.3
vAFWLvsomtD8vrDdeqzkm2,873,Curtain,1,63.65
5w9HrqnHeinrDVdotRu5kj,431,Shirt,1,3.85
vLv5GMW8rFCmAjvZJkF7an,926,Tompouce,1,58.4
hkRiWx56A6BBQEQaYcFEet,396,Socks,1,42.98
nEuMNBLHjjgjQV8ChLATZv,725,Pen,1,9.46
sG7szCZVvKLDQ36NvfuZYK,651,Shirt,1,13.54
qNrDW5DbUhjghE4QiRaKM8,322,Paper,1,28.55
vGkkknGgs9LKXPpG2885vW,598,Shirt,1,71.16
pt4JX7GJ4VCq3Yh62Jbm12,166,Tompouce,1,41.24
awea6ZeM7EVUHacDKbAx6E,576,Paper,1,16.78
fYt1W3rxExKfbNS7yaTmfC,736,Book,1,13.21
cwWChT3KB2etyYjGtT7BYL,540,Shirt,1,62.95
nQytW3uhywHPfHn7K1Z7hb,773,Towel,1,40.77
dTbJetKmJkgoSVqStxjRYd,617,Shirt,1,30.09
kGrK7XaaCXqn3XTugC1M4q,413,Pen,1,37.47
jfQiq3Hx3AaUhyheXqgGu2,369,Towel,1,27.24
9XTeS6S98NNwxfQbfMMB1Z,948,Shirt,1,66.77
bzjj92ZvC7wAn5CNTcHe8e,129,Curtain,1,31.2
ibNpz3oVUKqA3a6247kYJq,200,Socks,1,16.97
vtMEPgK1827ADnDkY4sivt,309,Socks,1,65
5pkS1rCSwERWdZq8koeGqa,750,Shirt,1,76.64
6HJYCKzTYfWTBpJEHJzAm8,361,Shirt,1,52.68
ftJhjQim8erFCuaqenemQh,727,Socks,1,5.54
eMnCjBcqfb4uPL3rhqQdBv,272,Paper,1,12.62
adL6bS1iXgQkeugDQaxXZX,739,Curtain,1,67.12
qDfGpRfPnuYqtQpHFYKuBY,291,Tompouce,1,2.46
jm9162isai5aVT8g7d8nBo,350,Pen,1,77.59
2YBUEKLAHEDxqVE8DsyNvp,578,Paper,1,75.72
x4SSbJr4UuugHUvCvWbSix,435,Pen,1,23.97
pxiLq4BcTAMAJ3YsinGvww,236,Book,1,77.44
r1ZhqcYBMuHAFNsQBrbuxS,921,Towel,1,10.28
hxXoDaRg6GnEqLLyrnQdFh,226,Paper,1,47.99
eW3zDP8SE7tnyr9478dJbB,998,Book,1,58.72
1UzCHKm95B3FEs2N6Z6NsK,906,Curtain,1,68.1
kEohJ4NsW9YGj3pLFi3k2z,788,Shirt,1,25.14
rFaeYuT6LZJCquyqnPtk53,845,Tompouce,1,4.86
2WMP8TGYWGuYkhLpiXCpA5,680,Bread,1,47.55
1ppGRXUf5XFQaE1X6xsrnz,400,Towel,1,38.1
k1dtzoUXVoSdtnp3gSa2Yg,178,Book,1,36.38
iFMhZfVESeotzo1Sqpbvmh,883,Bread,1,69.22
ukL4q9RrYssrHa5QiDi2nw,996,Pen,1,17.62
jFFVgGx6HYiaBPcWop5je7,721,Shirt,1,67.96
gBQHSF7ZxpecSzsABam5US,802,Pen,1,54.23
2LjMRNq6Su5zJppHM562Lb,347,Bread,1,76.1
7R7mrTyrU3VFkAbEy7zZzK,561,Book,1,63.49
9bPn11QBsvKR9s26VZ2eEV,186,Pen,1,67.76
5S4SGC8bTrBrfae9ovwZTk,268,Curtain,1,44.17
roFHFw769WFtkqxivG9sCg,701,Tompouce,1,74.69
quTKMRAf1SLyFnUcPsdXG1,637,Pen,1,55.71
sKwEpow3wkrtqb3eS7fbgU,631,Tompouce,1,31.39
jqAUtMyiopy7EGMfe9xNse,334,Bread,1,45.85
vopLYDzL2a5eiKxZbdBz4U,501,Shirt,1,14.14
1MFoRAXPx4DYaFZYNLqUN9,635,Paper,1,1.31
hxNmkQjuqrjCMFJUY4V3G6,694,Book,1,30.3
vWqGvyHYXViwNHgDtFsw3T,575,Pen,1,50.37
bvRSUK7m3Fr4G6WVHGfesA,277,Paper,1,79.08
4FHiwu6GMorAE7i5smmqmP,917,Curtain,1,67.59
gwyxXQRyzSLQN5n5NjohyW,616,Pen,1,5.16
sH2j6tYXQawF9NT5CTEHwx,704,Pen,1,48.92
4FUgZRNUUgJiA6saqR2wkF,495,Tompouce,1,15.71
kYJtg38tE9PcwwemLJ9FHc,847,Bread,1,55.43
tMoUvPiyUwcpXWkVqGmPLB,219,Tompouce,1,37.84
nwzAuBL6YpZZ1ZdEiNUvJw,210,Pen,1,8.98
r6TtKMANiYt8AXDcL1xCsX,329,Towel,1,30.08
sjuP2oGkRqbU6ZXEEQujS7,279,Socks,1,2.24
cJaZaRQ9jonGkVTtXuTvZs,476,Towel,1,50.9
1rVfh6V2ZywKv5haxamddX,344,Bread,1,17.83
3YBe74hywcBZRjDfKeMWPp,747,Tompouce,1,40.96
3Z2Dq8MkdRbkdUYnMgeHMP,847,Tompouce,1,35.85
wft6HCbb4fMJmoLVENUqBm,926,Bread,1,60.32
qeDNWsgyuYRKqgt8C5ifsJ,547,Tompouce,1,11.66
ipy24rYpd8oG48r7HzXE17,828,Curtain,1,5.35
4PGuoA59FMTaPjaiNkC2MC,275,Tompouce,1,38.93
rSQqjUaKSyihHW5afWHM9D,182,Pen,1,8.54
jJAiiZcaqBxFJzrhagM5U2,737,Shirt,1,18.26
kwqGs5yC5b9AQZKgdYBQfH,592,Pen,1,42.43
nuuFA6k9N2e9WKJUAL1MM1,908,Socks,1,54.97
kn9doPNNRtCxPP67he4U17,261,Shirt,1,48.57
tJkK6xGAwhntMk5no86dJj,634,Shirt,1,1.04
4KYpMWp8BW5U8dHbJqyZRi,669,Paper,1,22.91
pUpohuTMyk6tQPrLCiBY4f,238,Paper,1,57.31
5YWyKoU2AxtLLPJNBzRTNv,402,Tompouce,1,43.3
ryeoYdAdpbCwLQbcq1YXjU,450,Towel,1,82.09
govujjuLvYRu8CwXHXyJqD,826,Bread,1,19.01
2tBzFM93ZCvxWi7iSw3Qn9,376,Tompouce,1,27.65
qpiFHU4bxnsthcqkxsHfrh,762,Bread,1,77.3
aMvTMUa7YF6aaRMm7y6Gm3,679,Book,1,62.99
4i3a5rur1g52iLAkX1svfC,141,Paper,1,51.52
jqGRRsKAD65hWSTSjkt32t,627,Curtain,1,16.84
up7BEyfLZDx5GBAMwjqdQ2,214,Paper,1,6.55
crP6APE6C1yUbxLgMVMrnX,146,Tompouce,1,17.91
bASiWi1veAsTy3iSYj1YEw,314,Paper,1,52.83
jCA4qn935XHiQGMSKSoJ9r,224,Book,1,21.41
7akzw8Uyn2X6VdaSitiCTz,644,Towel,1,1.13
kbUNXAnSiK4uFnMYyUscAE,112,Book,1,53.42
jnWgyhNaPtEngrFDc3ZNY1,171,Shirt,1,38.27
en9BoDpidzqrKnBBwhPSSV,796,Paper,1,61.09
q5KWVX6SgUcJiRvsyF9tDh,791,Towel,1,29.71
4NHJ9Lu236yhp5p7TZBhST,502,Towel,1,57.18
cj2HXjC4TPp7qhhJR9uzGw,880,Pen,1,10.48
soBiyJdCBWoFdsy1rRiP6b,770,Bread,1,63
gwpLh4VzH6MCPZhmC22jYy,841,Pen,1,45.64
qDfbkqAwvwRnR9jcJ6KTe9,169,Shirt,1,53.25
v8oEXEfVaWvuJHuvNEhTLe,251,Tompouce,1,23.59
anwSQK5sEUExySR5nwMvd5,346,Curtain,1,41.95
ayvQUnnkcBw3RJuKnQvtws,330,Socks,1,32.88
fyNivfUPRH7UR7g8rYGzx4,798,Shirt,1,5.8
tDGshHWoio9HnrCTJWJwo6,328,Bread,1,17.43
dnuSm8e5FMZHi6suJCwuz6,587,Bread,1,44.66
9BShL8DzXNiYRhPYDg5wxc,823,Tompouce,1,46.16
oPebaq5og2hswXpivUTurK,257,Paper,1,52.98
qsVxCQ4nW1BwTzMs9wBu5Q,356,Pen,1,53.14
6i8Af12JzKAWdmSSTzRwSF,902,Tompouce,1,57.5
f2nQVc4VbEnx1Z1Yd8EiKC,612,Shirt,1,22.5
wFGCg5QoR6TNHwMp67iixU,240,Shirt,1,63.92
c2uPpYzd5qdJS5HTkzZirV,166,Tompouce,1,22.15
viDvqxg3d4VFjwaUsnWJq4,195,Tompouce,1,31.09
oT9uJ1yyRCSnphARNdAx3u,271,Towel,1,49.27
tdaRviwx8358bu357jV8SA,468,Book,1,64.5
mykwQpYQQXooNURGtRBrdV,581,Tompouce,1,21.11
basJ3GFGuqsMjXSV1MFRR5,876,Curtain,1,55.93
iH8aXXz1diwn5KWhL5wRs3,946,Pen,1,54.03
4TWTxSdKz8nMDAjrSKCkX3,609,Shirt,1,4.44
5Rah38ew5HxtS3ahN4PRiL,265,Shirt,1,18.17
ij66WQo4PPNigjvc5tyk3j,601,Paper,1,50.95
pamgq34z6WTk5Yir4Y83Un,873,Socks,1,5.26
mcQS72ZvsoD7UR5oT6ArCT,292,Paper,1,28.83
v3wHDKi6CCgfqGw1Mr1gQF,115,Socks,1,6.16
rVPCoppfL786yTzo74aAhJ,481,Shirt,1,47.05
3C6CTkLwWepcWm9A5ywTDE,685,Towel,1,15.36
3mvvA7cnkpEGbdoyytj65Z,217,Socks,1,46.74
qtTJy5gLJ1h4qfFbGE9Vq3,518,Paper,1,28.53
wi85nkNmfYCtFFtrwWx3nZ,806,Tompouce,1,21.09
gYLFG3Yp5E5rdp4ULCzkN7,120,Curtain,1,45.35
94pnVmuDvsPERFGRnt1qKP,636,Book,1,54.19
xh8GgvtLLSHZ6o5maupnX7,142,Shirt,1,56.02
wn6hDhtc25y5JHg92jQ4m9,119,Tompouce,1,66.54
equFcp9HDVuDSSAMC6h8QK,478,Paper,1,23.99
h4g9L2jxL2E57imb2LuNdS,635,Tompouce,1,81.01
fXRaTWhXGip4wcyJaPMDML,428,Pen,1,46.28
uxuA8aXVXgyYUtQH8W2EJw,226,Bread,1,71.6
ki5Mbb7mLCZR8cecM6obvS,816,Pen,1,18.21
3tT4k2tySv6t5Fcg4GKkJJ,329,Tompouce,1,20.17
9d2Ghm22SP1UzJwQoMUCgG,976,Towel,1,16.46
1PRwqiXUnTg3pEqkXTqXtK,136,Tompouce,1,82.56
eC6jS2XP3di4fEMcGu7sCz,340,Shirt,1,44.34
vAZD31GxReDQqVFukQswHz,202,Tompouce,1,52.51
uvVYmYtzgFBRZyhvSnShvg,888,Pen,1,70.12
8GSZsqoVJNhtngsiFu8HUM,812,Bread,1,26.04
7QSp6LdpxBEhEkhEf6m5fB,225,Shirt,1,55.08
7xR4m9anHwvVrWh1uci2XW,412,Shirt,1,73.59
gXM7N1uBXMSYBfNedTBg7c,849,Book,1,51.63
qkvzuBEw8raVcfxitr6RWz,814,Tompouce,1,15.24
c1g6Mqi6A63e8Gpxggcuek,160,Curtain,1,68.62
ck22V8gpgfteTmnwQSi6aY,852,Tompouce,1,68.94
fNqHJ7idrYmBRRUH74hNCX,544,Shirt,1,47.65
68P4vLdj7jYA8oyeKctqRc,400,Bread,1,34.33
1b7Cv4qfnXMDbqP7ESpjPu,205,Curtain,1,43.31
2nZpMN2GsngXX8ZyiWtzQD,378,Tompouce,1,44.15
6RASNZqCHXevc5vU9vJCcx,528,Pen,1,24.52
v4pqBsNCmh568veSYw4NhT,126,Shirt,1,67.76
9avo22mvrHXEGAAofJDUtn,277,Towel,1,19.2
9gJgFxFUbdjmwjhr8TL14r,555,Socks,1,49.56
8LLNnBh4pZtZnp4Z1qyo8c,888,Towel,1,22.1
7CwWhxFN4qZtW4jmgC9Z71,455,Paper,1,4.64
uRXULdwpbcQkCQk1odkPzX,804,Pen,1,17.75
2iBvUsYVbZet8Uot9im4Ex,216,Shirt,1,82.32
sEkoe9uUdLehtq1EeEyX5T,285,Bread,1,46.35
ccxfAsQ9B4C93BTrX6zzQU,594,Socks,1,45.95
6eWoxQQGpF7U9cUta71MB5,374,Paper,1,71.57
52qJ3uMz1cPfXgjqvwcLw2,456,Bread,1,66.97
bYZvz5EKrQerYtLKjL78C7,332,Curtain,1,16.9
4fx5MbtqUKmKq46jxCaSAz,997,Towel,1,48.88
2qpPxjkCcURrJqF2zzt2mN,391,Curtain,1,17.28
7nSC2pakDhEbBzJu1btJLZ,426,Book,1,34.1
jwpJG4AV7MDibRgG3Fjgap,955,Pen,1,71.37
fkBhNiewFB3UVMeLxwPgeC,455,Paper,1,31.04
goEP6Ecvx3yF4cz16CxjaC,364,Tompouce,1,44.35
qSnhLMBGVDdJi1tATb6nLW,567,Shirt,1,32.23
qeFCCo8w22envegZczepLm,866,Pen,1,60.1
st3WQtm7dNBm6oDg6m2hNv,828,Pen,1,64.27
8AcY5EiU3bSh95PfkQUXRf,341,Curtain,1,8.32
inTDj1BnLaff2P8fT4T4W1,646,Tompouce,1,66.72
wZmJZ4ppTFpiTb5DaHPPAr,891,Paper,1,32.37
xvs2JQ2TaoGSXCwRFtdxwy,123,Tompouce,1,36.92
umk6NJYP1mhcsqpQvM7shQ,153,Socks,1,58.92
1nbkXj4Qdw8SNK2N7KZfy9,390,Tompouce,1,45.92
gYAgzBAojAJcDAV7zUMCsv,263,Towel,1,12.22
qb82PHDxThMY2mtwzckdTB,879,Paper,1,62.88
u489Qwqt8q6zXEMtCZF4UC,858,Tompouce,1,59.71
uCSb4TvBFPkXCrCzPNXbw3,565,Bread,1,82.74
vh3m3GkKU7xBHBAwujndCk,886,Curtain,1,25.67
nF5HKtGXfBnztXJQZBMsjy,471,Tompouce,1,2.32
1xjHWe6raUyADpvDTNXKLU,785,Towel,1,25.07
8j9qZxpvScD1fnfZoc5U8p,894,Tompouce,1,14.94
9WK994yUjbskbvSUmr2tXm,535,Tompouce,1,68.12
s7DVe8EAfQRV9wC5Lw9Rst,410,Pen,1,73.63
tHRfyxRA99YuhBUmWfxTcM,826,Curtain,1,55.02
oFDiD2wDoJpuwSiDfn1PtB,366,Book,1,65.07
x8EhkPS81gGr4PuRQutFBV,536,Socks,1,53.16
iskorguMzDDgvouW2SpctN,969,Book,1,5.45
bz8E4CQpf84wf1CwLjvhc5,772,Pen,1,62.04
8ZrhLJV1a4oJ1dMbm5gXLG,510,Tompouce,1,9.35
x4aTGqRHsL67Kr2fB5RJr2,717,Pen,1,2.59
1wniEbzfmq4PGcQMW2Lpeq,268,Tompouce,1,22.38
mL5J6DKFnBRmxF1Nos3DzX,143,Curtain,1,33.78
acchr2XJRq4Fj95ryw4QF3,131,Book,1,9.23
mUgDFT2n2p6gnJ4hYh1PVC,396,Tompouce,1,25.54
ieJsiih8nnVKcCVEYpvJMj,208,Shirt,1,56.91
4EXrRgRPkEWw6XDUacz4A9,518,Curtain,1,76.31
6a1QAn6euJmTcfv9aDKSPT,331,Book,1,10.99
kLcyoXTRH5j3qRziw9E4yu,884,Curtain,1,29.26
5YacBUAo88Rq1nNCQvcT3P,373,Book,1,77.27
feRn4SevC2GJEyXnMTdonv,945,Curtain,1,18.06
6FpeS1tVmnFLM8GmWLuNvd,953,Socks,1,21.08
6uQwxFzP7w4fhd4UMZYg7T,679,Pen,1,62.34
m35yeMcYGtuRYqHng5vbgr,596,Tompouce,1,27.38
3RBPByfAbqqLnh68BxVXK4,830,Paper,1,72.88
iHv6AqoL5A5g1xQo9UtThc,631,Bread,1,12.61
s9WUoUnUtjE5vTd4WZFiEL,275,Towel,1,49.01
tziU1HG6rzvRtABe8uBBKw,137,Shirt,1,9.72
kA9iPSp7ZJRGFUDVeP193L,295,Book,1,15.83
6Qm6BodtHpASauuvdxF7Rc,804,Towel,1,69.94
mHeqcrLyFqDXJoVKJgkUSo,695,Book,1,80.44
h1EQ5iK2nJQ3vyv9W9eLY8,401,Bread,1,35.25
xhSqvtY6PyryMzCKzdSV5Q,851,Book,1,78.5
wRsEw7oWKGcAr1xpzANDzx,804,Socks,1,51.49
hMrZHnNNgDkxABCfTf4pFu,993,Towel,1,57.35
pNHvmehAbPTZkYMMyXxB7g,675,Towel,1,50.27
tKWwBTvFaurPytMQiMy46R,493,Tompouce,1,59.99
q2qH5bAi5F55RJMFLzXsSp,593,Bread,1,27.35
uiR8BXyeiUBxWv3fbq7y5S,262,Shirt,1,31.72
wRdBKkjxBSDxZHKHZvrFGL,268,Paper,1,11.14
8Lbz6zPTojTrEM2Gg1Y5x9,681,Tompouce,1,46.15
mCkBjMKXDedcXetHEQUSXe,864,Socks,1,75
v6xFMUiTG5LAVAQzU4Bit5,516,Book,1,20.48
gSqRHbGAHncSFmTt8ERZeq,635,Socks,1,36.93
hMftiKzTb4yXNWdKW2UJYA,554,Towel,1,36.77
t2pgA9NQxHpoe8UWGiM129,170,Tompouce,1,69.17
44n5JXaXum1HGU76jNMyig,858,Bread,1,75.68
gKqHVhhR9J5vxHjZhrMpS2,144,Paper,1,48.12
